id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
56165,2017-06-12 10:11:24,Stray,0,C1706472,981020021049112,Bonsai,Domestic Short Hair/DLH,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Small Colony,2017-06-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56167,2017-06-12 12:52:01,Stray,0,C1706473,"",Rayla,Domestic Short Hair,Tortie,Cat,2 years 5 months.,Female,Stray Cats,2017-06-20 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56168,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706474,981020021072192,Panther,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,2017-06-16 00:00:00,Foster,0,2017-07-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
56168,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706474,981020021072192,Panther,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,2017-07-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56169,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706475,981020021066346,Mrs. My Cat,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Adoptable Cat Kennels,2017-06-16 00:00:00,Foster,0,2017-07-29 00:00:00,Stray,,Court Order/ Legal,0,0,0
56169,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706475,981020021066346,Mrs. My Cat,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Adoptable Cat Kennels,2017-07-29 00:00:00,Adoption,0,2019-07-27 00:00:00,Incompatible with other pets,,Court Order/ Legal,0,0,0
56169,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706475,981020021066346,Mrs. My Cat,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Adoptable Cat Kennels,2019-07-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56170,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706476,981020021063741,Ms. Lioness,Domestic Short Hair,Brown and Black,Cat,1 year 6 months.,Female,Feline Nursery,2017-06-16 00:00:00,Foster,0,2017-07-29 00:00:00,Stray,,Court Order/ Legal,0,0,0
56170,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706476,981020021063741,Ms. Lioness,Domestic Short Hair,Brown and Black,Cat,1 year 6 months.,Female,Feline Nursery,2017-07-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56171,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706477,981020021045417,Tiger,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Male,Feline Nursery,2017-06-16 00:00:00,Foster,0,2017-07-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
56171,2017-06-12 13:20:58,Incompatible with owner lifestyle,0,C1706477,981020021045417,Tiger,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Male,Feline Nursery,2017-07-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56172,2017-06-12 13:43:16,Stray,0,C1706478,"",Birdy,Domestic Short Hair,Black,Cat,100 years 5 months.,Female,Stray Cats,2017-06-20 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56173,2017-06-12 14:30:44,Incompatible with owner lifestyle,0,C1706479,981020021047904,Sassy,Domestic Short Hair,Black,Cat,5 years 5 months.,Female,Adoptable Cat Kennels,2017-07-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56174,2017-06-12 14:32:49,Incompatible with owner lifestyle,0,C1706480,981020021057596,Jules,Domestic Short Hair,Black and White,Cat,3 years 5 months.,Male,Adoptable Cat Glass Colony,2017-08-05 00:00:00,Foster,0,2017-11-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
56174,2017-06-12 14:32:49,Incompatible with owner lifestyle,0,C1706480,981020021057596,Jules,Domestic Short Hair,Black and White,Cat,3 years 5 months.,Male,Adoptable Cat Glass Colony,2017-11-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56175,2017-06-12 15:00:36,Incompatible with owner lifestyle,0,C1706481,981020021521487,Oskar,American Curl/DSH,Grey and black,Cat,3 years 5 months.,Male,Adoptable Cat Middle Colony,2017-06-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56176,2017-06-12 15:52:28,Stray,0,D1706479,46303C5D17,Dixie,Labrador Retriever,Black,Dog,14 years 8 months.,Female,Dog room D,2017-06-13 00:00:00,Reclaimed,0,2019-03-10 00:00:00,Unsuitable Accommodation,2019-03-14 00:00:00,"UU - untreatable, unmanageable",0,1,1
56184,2017-06-13 12:05:54,Stray,0,D1706488,981020021847029,Bandit,Labrador Retriever/Mix,Black and White,Dog,2 years 1 month.,Male,Adoptable Dogs,2017-07-05 00:00:00,Adoption,0,2017-07-17 00:00:00,Moving,,Court Order/ Legal,0,0,0
56184,2017-06-13 12:05:54,Stray,0,D1706488,981020021847029,Bandit,Labrador Retriever/Mix,Black and White,Dog,2 years 1 month.,Male,Adoptable Dogs,2017-07-21 00:00:00,Adoption,0,2017-07-25 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56184,2017-06-13 12:05:54,Stray,0,D1706488,981020021847029,Bandit,Labrador Retriever/Mix,Black and White,Dog,2 years 1 month.,Male,Adoptable Dogs,2017-07-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56185,2017-06-13 12:40:01,Incompatible with owner lifestyle,0,C1706487,"",Jeremiah,Domestic Short Hair,Black and Brown,Cat,1 year 7 months.,Male,Stray Cats,2017-06-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56186,2017-06-13 12:40:01,Incompatible with owner lifestyle,0,C1706488,"",Kiana,Domestic Short Hair,Black and Brown,Cat,1 year 7 months.,Female,Stray Cats,2017-06-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56187,2017-06-13 14:16:12,Stray,0,C1706489,0A11150138,Smokey,Maine Coon,Brown and Black,Cat,12 years 5 months.,Male,Adoptable Cat Big Colony,2017-07-13 00:00:00,Foster,0,2017-07-17 00:00:00,Stray,,Court Order/ Legal,0,0,0
56187,2017-06-13 14:16:12,Stray,0,C1706489,0A11150138,Smokey,Maine Coon,Brown and Black,Cat,12 years 5 months.,Male,Adoptable Cat Big Colony,2017-07-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56189,2017-06-13 17:10:22,Stray,0,D1706490,981020021835377,Joe,Pitbull,White and Grey,Dog,3 years 5 months.,Male,Dog room D,2017-06-23 00:00:00,Adoption,0,2018-01-29 00:00:00,Stray,,Court Order/ Legal,0,0,0
56189,2017-06-13 17:10:22,Stray,0,D1706490,981020021835377,Joe,Pitbull,White and Grey,Dog,3 years 5 months.,Male,Dog room D,2018-01-30 00:00:00,Reclaimed,0,2019-06-03 00:00:00,Stray,,Court Order/ Legal,0,0,0
56189,2017-06-13 17:10:22,Stray,0,D1706490,981020021835377,Joe,Pitbull,White and Grey,Dog,3 years 5 months.,Male,Dog room D,2019-06-03 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56191,2017-06-13 17:45:40,Stray,0,C1706492,"",Sequoia,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Feline Nursery,2017-06-23 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56192,2017-06-13 17:45:40,Stray,0,C1706493,"",Joshua Tree,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Feline Nursery,2017-06-23 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56193,2017-06-13 17:45:40,Stray,0,C1706494,981020021426613,Morticia (Shenandoah),Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-06-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56194,2017-06-13 17:45:40,Stray,0,C1706495,981020021510853,Katmai,Domestic Short Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Middle Colony,2017-06-20 00:00:00,Foster,0,2017-08-03 00:00:00,Stray,,Court Order/ Legal,0,0,0
56194,2017-06-13 17:45:40,Stray,0,C1706495,981020021510853,Katmai,Domestic Short Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Middle Colony,2017-08-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56195,2017-06-14 09:07:58,Stray,0,D1706496,981020021517506,Lou,Labrador Retriever/Hound,Black and White,Dog,2 years 10 months.,Male,Shelter,2017-06-14 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56196,2017-06-14 10:46:44,Stray,0,D1706497,981020021050405,BrutusCrabCakes,Labrador Retriever/Golden Retriever,Golden,Dog,2 years 6 months.,Male,Adoptable Dogs,2017-06-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56197,2017-06-14 10:48:40,Stray,0,D1706498,981020021039741,Rudy,Labrador Retriever/Golden Retriever,Golden,Dog,2 years 6 months.,Male,Adoptable Dogs,2017-06-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56198,2017-06-15 10:59:43,Transfer from Other Shelter,0,D1706491,982000402900687,Roxy,Pitbull,Brindle,Dog,2 years 0 months.,Female,Stray Dogs Theta,2017-06-30 00:00:00,Adoption,0,2017-07-10 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56198,2017-06-15 10:59:43,Transfer from Other Shelter,0,D1706491,982000402900687,Roxy,Pitbull,Brindle,Dog,2 years 0 months.,Female,Stray Dogs Theta,2017-07-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56200,2017-06-15 13:47:07,Incompatible with owner lifestyle,0,C1706496,981020021850567,Lucy,Siamese/Mix,Flame Point,Cat,5 years 5 months.,Female,Adoptable Cat Big Colony,2017-06-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56201,2017-06-15 14:05:34,Stray,0,D1706499,"",Beckham,Golden Retriever/Mix,Red,Dog,11 years 8 months.,Male,Stray Dogs Beta,2017-06-19 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56203,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706497,981020021048069,Autumn,Domestic Short Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-06-17 00:00:00,Foster,0,2017-07-07 00:00:00,Stray,,Court Order/ Legal,0,0,0
56203,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706497,981020021048069,Autumn,Domestic Short Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-07-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56204,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706498,981020021053974,Mini NaeNae,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-06-17 00:00:00,Foster,0,2017-07-07 00:00:00,Stray,,Court Order/ Legal,0,0,0
56204,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706498,981020021053974,Mini NaeNae,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-07-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56205,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706499,981020021049978,Mittens,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,2017-06-17 00:00:00,Foster,0,2017-07-07 00:00:00,Stray,,Court Order/ Legal,0,0,0
56205,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706499,981020021049978,Mittens,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,2017-07-07 00:00:00,Adoption,0,2017-07-11 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56205,2017-06-15 16:19:59,Incompatible with owner lifestyle,0,C1706499,981020021049978,Mittens,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,2017-07-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56206,2017-06-15 16:25:36,Stray,0,C1706500,981020021044463,June,Domestic Short Hair,Dilute calico,Cat,2 years 5 months.,Female,Adoptable Cat Big Colony,2017-07-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56207,2017-06-15 16:25:36,Stray,0,C1706501,981020021067967,August,Domestic Short Hair,Dilute calico,Cat,2 years 5 months.,Female,Adoptable Cat Kennels,2017-07-12 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56208,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706502,981020021070096,Evita,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-06-19 00:00:00,Foster,0,2017-07-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
56208,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706502,981020021070096,Evita,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-15 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56209,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706503,981020021054428,Aida,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-06-19 00:00:00,Foster,0,2017-07-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
56209,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706503,981020021054428,Aida,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56210,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706504,981020021074810,Annie,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-06-19 00:00:00,Foster,0,2017-07-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
56210,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706504,981020021074810,Annie,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-17 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56211,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706505,981020021057124,Billy Elliot,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Male,Lobby,2017-06-19 00:00:00,Foster,0,2017-06-25 00:00:00,Stray,,Court Order/ Legal,0,0,0
56211,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706505,981020021057124,Billy Elliot,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Male,Lobby,2017-07-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56212,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706506,981020021060662,Memphis,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Adoptable Cat Glass Colony,2017-06-19 00:00:00,Foster,0,2017-07-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
56212,2017-06-15 16:42:12,Incompatible with owner lifestyle,0,C1706506,981020021060662,Memphis,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Adoptable Cat Glass Colony,2017-07-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56213,2017-06-15 16:45:34,Incompatible with owner lifestyle,0,C1706507,981020021846186,Midnight Greene,Domestic Short Hair,Black,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,2017-06-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56214,2017-06-15 16:45:34,Incompatible with owner lifestyle,0,C1706508,981020021834253,Silver,Domestic Short Hair,Silver,Cat,5 years 6 months.,Female,Adoptable Cat Kennels,2017-06-27 00:00:00,Adoption,0,2017-09-08 00:00:00,Moving,,Court Order/ Legal,0,0,0
56214,2017-06-15 16:45:34,Incompatible with owner lifestyle,0,C1706508,981020021834253,Silver,Domestic Short Hair,Silver,Cat,5 years 6 months.,Female,Adoptable Cat Kennels,2017-09-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56216,2017-06-16 13:44:42,Stray,0,R1706507,"",Jaja,Rex,White,House Rabbit,2 years 5 months.,Male,Lobby,2017-08-08 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56217,2017-06-16 15:09:22,Stray,0,D1706508,079371273,Kaya,Shep Mix,Black and Tan,Dog,10 years 5 months.,Unknown,Shelter,2017-06-16 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56218,2017-06-16 16:26:51,Incompatible with owner lifestyle,0,C1706509,981020021064398,Tiny,Domestic Short Hair,Black,Cat,3 years 5 months.,Male,Adoptable Cat Small Colony,2017-08-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56220,2017-06-16 16:29:46,Incompatible with owner lifestyle,0,C1706511,981020021058862,Chunk,Domestic Short Hair,Black,Cat,3 years 5 months.,Male,Adoptable Cat Big Colony,2017-08-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56221,2017-06-16 16:49:41,Stray,0,L1706509,"",Penny,"",Grey and black,Lizard,2 years 5 months.,Female,Office,2017-06-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56222,2017-06-16 18:08:46,Stray,0,C1706510,981020021046921,Applejack,Domestic Medium Hair,Brown and Black,Cat,2 years 11 months.,Male,Adoptable Cat Kennels,2017-06-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56223,2017-06-17 10:29:00,Stray,0,D1706511,0A123E240F,Zoey,Shep Mix,Red,Dog,7 years 5 months.,Female,Check-in,2017-06-17 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56224,2017-06-17 12:38:22,Stray,0,C1706512,981020021046949,Bo Bo,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Check-in,2017-06-23 00:00:00,Foster,0,2017-07-13 00:00:00,Stray,,Court Order/ Legal,0,0,0
56224,2017-06-17 12:38:22,Stray,0,C1706512,981020021046949,Bo Bo,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Check-in,2017-07-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56225,2017-06-17 12:38:22,Stray,0,C1706513,981020021060227,Bilbo,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-06-23 00:00:00,Foster,0,2017-07-13 00:00:00,Stray,,Court Order/ Legal,0,0,0
56225,2017-06-17 12:38:22,Stray,0,C1706513,981020021060227,Bilbo,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-07-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56226,2017-06-17 13:05:39,Incompatible with owner lifestyle,0,C1706514,981020021047597,Kuka,Domestic Short Hair,Tortie,Cat,2 years 10 months.,Female,Adoptable Cat Kennels,2017-07-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56227,2017-06-17 13:13:42,Stray,0,C1706515,981020021047628,Fossil,Domestic Short Hair,Tortie,Cat,1 year 7 months.,Female,Feline Nursery,2017-06-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56228,2017-06-17 13:13:42,Stray,0,C1706516,981020021058370,Cinnabar,Domestic Short Hair,Siver and Black,Cat,1 year 7 months.,Male,Feline Nursery,2017-06-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56229,2017-06-17 14:16:46,Stray,0,D1706517,981020021076352,Hendrix,Labrador Retriever/Hound,Black and White,Dog,2 years 3 months.,Male,Adoptable Dogs,2017-06-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56233,2017-06-18 13:30:24,Stray,0,D1706520,981020021031603,Buckwheat,Terrier,Black,Dog,5 years 0 months.,Male,Adoptable Dogs,2017-07-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56234,2017-06-18 14:27:28,Stray,0,D1706521,981020013577704,Holly,"Labrador Retriever/Poodle, Standard",Tan,Dog,29 years 5 months.,Female,Shelter,2017-06-18 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56235,2017-06-19 12:05:10,Litter relinquishment,0,C1706517,981020021071680,Wallaby,Domestic Medium Hair,Grey,Cat,1 year 7 months.,Male,Lobby,2017-07-05 00:00:00,Foster,0,2017-07-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
56235,2017-06-19 12:05:10,Litter relinquishment,0,C1706517,981020021071680,Wallaby,Domestic Medium Hair,Grey,Cat,1 year 7 months.,Male,Lobby,2017-07-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56236,2017-06-19 12:05:10,Litter relinquishment,0,C1706520,981020021069675,Skelly Belly,Domestic Long Hair,Grey,Cat,2 years 2 months.,Female,Feline Nursery,2017-07-31 00:00:00,Foster,0,2017-09-01 00:00:00,Stray,,Court Order/ Legal,0,0,0
56236,2017-06-19 12:05:10,Litter relinquishment,0,C1706520,981020021069675,Skelly Belly,Domestic Long Hair,Grey,Cat,2 years 2 months.,Female,Feline Nursery,2017-09-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56237,2017-06-19 12:05:10,Litter relinquishment,0,C1706521,981020021063316,Loretta,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Feline Nursery,2017-07-05 00:00:00,Foster,0,2017-07-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
56237,2017-06-19 12:05:10,Litter relinquishment,0,C1706521,981020021063316,Loretta,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Feline Nursery,2017-07-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56239,2017-06-19 12:17:53,Stray,0,C1706522,981020021022904,Julius,Domestic Short Hair,White,Cat,2 years 0 months.,Male,Feline Nursery,2017-06-29 00:00:00,Foster,0,2017-08-04 00:00:00,Stray,,Court Order/ Legal,0,0,0
56239,2017-06-19 12:17:53,Stray,0,C1706522,981020021022904,Julius,Domestic Short Hair,White,Cat,2 years 0 months.,Male,Feline Nursery,2017-08-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56242,2017-06-19 12:54:33,Stray,0,C1706524,"",Tillo,Domestic Short Hair,Black,Cat,4 years 5 months.,Male,Stray Cats,2017-06-26 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56243,2017-06-19 13:35:22,Stray,0,C1706525,981020021059907,Missy,Domestic Short Hair,Grey and White,Cat,2 years 5 months.,Female,Adoptable Cat Small Colony,2017-07-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56244,2017-06-19 13:49:14,Unable to Afford,0,C1706526,108617379,Avery,Domestic Long Hair,Black and White,Cat,4 years 4 months.,Male,Stray Cats,2017-06-20 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56245,2017-06-19 13:51:46,Unable to Afford,0,C1706527,981020015438788,Maizey,Domestic Long Hair,Grey,Cat,3 years 5 months.,Male,Adoptable Cat Big Colony,2017-07-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56246,2017-06-19 13:58:20,Stray,0,D1706528,"",Putches,Husky,Tan,Dog,2 years 5 months.,Female,Stray Dogs Beta,2017-06-20 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56247,2017-06-19 15:27:15,Stray,0,C1706529,981020021001841,Cisco,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-06-23 00:00:00,Foster,0,2017-07-13 00:00:00,Stray,,Court Order/ Legal,0,0,0
56247,2017-06-19 15:27:15,Stray,0,C1706529,981020021001841,Cisco,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-06-23 00:00:00,Foster,0,2017-06-23 00:00:00,Stray,,Court Order/ Legal,0,0,0
56247,2017-06-19 15:27:15,Stray,0,C1706529,981020021001841,Cisco,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,2017-07-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56248,2017-06-19 16:14:30,Unsuitable Accommodation,0,D1706527,981020021820794,Angel,Rat Terrier,Black and White,Dog,10 years 5 months.,Female,Adoptable Dogs,2017-07-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
